signal_buffer,signal_buffer_label,lead_day,model,feature_set,n_oos,start_date,end_date,oos_r2_vs_train_mean,rmse_5td_target,mae_5td_target,corr_pred_actual_5td,direction_accuracy_5td,mean_predicted_return,mean_actual_5td_return,mean_ridge_alpha,daily_rebalanced_total_return,daily_rebalanced_annual_return,daily_rebalanced_annual_vol,daily_rebalanced_sharpe,daily_rebalanced_max_drawdown,daily_rebalanced_mean_turnover,daily_rebalanced_mean_position,daily_rebalanced_cash_share,signal_5td_proxy_total_return,signal_5td_proxy_annual_return,signal_5td_proxy_annual_vol,signal_5td_proxy_sharpe,signal_5td_proxy_max_drawdown,signal_5td_proxy_mean_turnover,signal_5td_proxy_mean_position,signal_5td_proxy_cash_share
0.001,0.1%,28,forecast_anom_projected_change,lead28_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.001895434150300801,0.02735120233571077,0.019843848313423045,0.07986506409248845,0.5193704600484261,-0.001028167308954247,0.001059547654524753,100.0,0.621077616240769,0.15879854642804458,0.18013088190131565,0.9082282741529236,-0.1201889123351858,0.28692493946731235,-0.17070217917675545,0.17070217917675545,3.242153732331004,0.5540573374289663,0.40207777221587954,1.2989532398178893,-0.6066978553161769,0.28692493946731235,-0.17070217917675545,0.17070217917675545
0.001,0.1%,28,price_calendar,lead28_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.3259160817160007,0.08987771948695555,0.18005294559187426,0.5679449541252374,-0.19123439188289282,0.2360774818401937,-0.23123486682808717,0.18280871670702178,2.9001303871525934,0.5147090666552347,0.3897576753219361,1.2611774817733437,-0.6253660028087638,0.2360774818401937,-0.23123486682808717,0.18280871670702178
0.001,0.1%,30,forecast_anom,lead30_forecast_anom,826,2022-01-03,2025-09-12,-0.003898564460899534,0.02737853086867167,0.019924253683754507,0.07091977268106044,0.5230024213075061,-0.0012265746298051885,0.001059547654524753,100.0,0.35852806552765437,0.0979870160887113,0.17851297435487118,0.6127901082072614,-0.18381751281392233,0.2288135593220339,-0.23123486682808717,0.18765133171912832,2.134657284940518,0.4170331822581048,0.388577226729123,1.0921792807292057,-0.6211923828618688,0.2288135593220339,-0.23123486682808717,0.18765133171912832
0.001,0.1%,30,forecast_anom_projected_change,lead30_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.0011208780697675724,0.027340627810950098,0.019771958798635504,0.08275483416160574,0.5387409200968523,-0.0010119689912996177,0.001059547654524753,100.0,0.7973064609742171,0.1958627258998622,0.17966354528833475,1.0854304239155892,-0.1309160906875222,0.2506053268765133,-0.16707021791767554,0.1791767554479419,3.598889742766641,0.5928149427317289,0.39790657289544346,1.3703992632424018,-0.5302311163043177,0.2506053268765133,-0.16707021791767554,0.1791767554479419
0.001,0.1%,30,price_calendar,lead30_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.3259160817160007,0.08987771948695555,0.18005294559187426,0.5679449541252374,-0.19123439188289282,0.2360774818401937,-0.23123486682808717,0.18280871670702178,2.9001303871525934,0.5147090666552347,0.3897576753219361,1.2611774817733437,-0.6253660028087638,0.2360774818401937,-0.23123486682808717,0.18280871670702178
0.002,0.2%,7,forecast_anom,lead07_forecast_anom,826,2022-01-03,2025-09-12,0.0002784274212238591,0.02732151360134416,0.019880670927376644,0.08494997483132063,0.5278450363196125,-0.0010182944606448093,0.001059547654524753,100.0,0.2749538633697406,0.07692325042580417,0.16791290091465338,0.525157465786051,-0.17067719852084906,0.2602905569007264,-0.18159806295399517,0.3268765133171913,4.769276692278405,0.7068938714063246,0.36527327415006794,1.647496458724713,-0.5045517071972743,0.2602905569007264,-0.18159806295399517,0.3268765133171913
0.002,0.2%,7,forecast_anom_projected_change,lead07_forecast_anom_projected_change,826,2022-01-03,2025-09-12,0.004884776533205515,0.02725849718820347,0.01971365308059507,0.1016535407223311,0.5460048426150121,-0.0008603963389324332,0.001059547654524753,100.0,0.5209853126016528,0.13648462708199127,0.16866758071788,0.8427443311752469,-0.200529780845922,0.2542372881355932,-0.11016949152542373,0.30145278450363194,7.7367445347375945,0.9372756272765743,0.36865915314080017,1.9796385156927598,-0.5098972570242251,0.2542372881355932,-0.11016949152542373,0.30145278450363194
0.002,0.2%,7,price_calendar,lead07_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.26075027219958713,0.0732487576241092,0.16415475384125708,0.5124342267009008,-0.266058582979255,0.20702179176755447,-0.23849878934624696,0.34261501210653755,1.556192791638665,0.33152888356404553,0.3652328007163456,0.9672134587370494,-0.5542120249636107,0.20702179176755447,-0.23849878934624696,0.34261501210653755
0.002,0.2%,14,forecast_anom,lead14_forecast_anom,826,2022-01-03,2025-09-12,-0.0034023364869231187,0.02737176341591715,0.019934476816389626,0.07056960417423146,0.5157384987893463,-0.0010951079692396778,0.001059547654524753,100.0,0.33890644909354317,0.09312433530065856,0.1608677184744608,0.6336678418662774,-0.20056890276000194,0.2651331719128329,-0.2106537530266344,0.3486682808716707,2.0371669253618307,0.4034399310043546,0.3572929441328993,1.1276465444617374,-0.5491846890414567,0.2651331719128329,-0.2106537530266344,0.3486682808716707
0.002,0.2%,14,forecast_anom_projected_change,lead14_forecast_anom_projected_change,826,2022-01-03,2025-09-12,0.00013958495417121242,0.027323410756891146,0.01977467798967868,0.08555929268210224,0.5351089588377724,-0.0009030429093521057,0.001059547654524753,100.0,0.515392196595561,0.13520798673408407,0.17003694290782945,0.8307189490356279,-0.141927205425734,0.23728813559322035,-0.13922518159806296,0.32082324455205813,3.62395295275721,0.5954582575043019,0.37025770809489983,1.4478562486441873,-0.5361104341317544,0.23728813559322035,-0.13922518159806296,0.32082324455205813
0.002,0.2%,14,price_calendar,lead14_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.26075027219958713,0.0732487576241092,0.16415475384125708,0.5124342267009008,-0.266058582979255,0.20702179176755447,-0.23849878934624696,0.34261501210653755,1.556192791638665,0.33152888356404553,0.3652328007163456,0.9672134587370494,-0.5542120249636107,0.20702179176755447,-0.23849878934624696,0.34261501210653755
0.002,0.2%,21,forecast_anom,lead21_forecast_anom,826,2022-01-03,2025-09-12,-0.007138716178436422,0.02742267832158712,0.01999025255644571,0.06217546827963603,0.5266343825665859,-0.0011553512830455516,0.001059547654524753,100.0,0.0074690050467933755,0.002272790790538437,0.1681750566919943,0.0973881207890061,-0.29416738593127234,0.32082324455205813,-0.2046004842615012,0.3353510895883777,1.988313398540165,0.39651390298646194,0.3686426208324258,1.090988964609211,-0.5863792360143819,0.32082324455205813,-0.2046004842615012,0.3353510895883777
0.002,0.2%,21,forecast_anom_projected_change,lead21_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.006830538648037621,0.02741848242496618,0.019835960106954282,0.06976452970757045,0.5363196125907991,-0.0009372431173551541,0.001059547654524753,100.0,0.23491094409452895,0.06648962710880557,0.16909297879884447,0.4650080697100779,-0.23782924988030163,0.3341404358353511,-0.13317191283292978,0.3050847457627119,2.183370558540601,0.42371549645744566,0.36766445472059694,1.1456700679799985,-0.6155024116776594,0.3341404358353511,-0.13317191283292978,0.3050847457627119
0.002,0.2%,21,price_calendar,lead21_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.26075027219958713,0.0732487576241092,0.16415475384125708,0.5124342267009008,-0.266058582979255,0.20702179176755447,-0.23849878934624696,0.34261501210653755,1.556192791638665,0.33152888356404553,0.3652328007163456,0.9672134587370494,-0.5542120249636107,0.20702179176755447,-0.23849878934624696,0.34261501210653755
0.002,0.2%,28,forecast_anom,lead28_forecast_anom,826,2022-01-03,2025-09-12,-0.005360276923763951,0.027398455681957014,0.019949657517495563,0.06605207480784564,0.5205811138014528,-0.0011430041110847614,0.001059547654524753,100.0,0.32727932193780473,0.09021946241541445,0.1627182989381533,0.6119843805956717,-0.18416784540026698,0.2324455205811138,-0.21428571428571427,0.3498789346246973,1.882127175471163,0.38118377049156393,0.3686169520905928,1.0610519847172466,-0.5641187781867334,0.2324455205811138,-0.21428571428571427,0.3498789346246973
0.002,0.2%,28,forecast_anom_projected_change,lead28_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.001895434150300801,0.02735120233571077,0.019843848313423045,0.07986506409248845,0.5193704600484261,-0.001028167308954247,0.001059547654524753,100.0,0.372863327889537,0.10150885079758853,0.1693573759356767,0.6553989286127384,-0.1720502951364754,0.25181598062953997,-0.15254237288135594,0.3268765133171913,2.210458747686265,0.4274006594094728,0.37491570125828383,1.1376851034383784,-0.5611212693120036,0.25181598062953997,-0.15254237288135594,0.3268765133171913
