date,mean_mm_day,std_mm_day,n_valid_grid_cells,source_file
2011-06-10,3.8154535038043225,4.749649568147162,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110610_c20170530.nc
2011-06-11,1.996923503654282,3.4766806137714434,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110611_c20170530.nc
2011-06-12,1.5855779488399364,2.6018334217778527,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110612_c20170530.nc
2011-06-13,1.9460993293109492,3.8041080180184386,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110613_c20170530.nc
2011-06-14,3.4479951404375675,5.452054682649248,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110614_c20170530.nc
2011-06-15,5.0172958475078815,6.839229091621518,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110615_c20170530.nc
2011-06-16,2.2525838813911254,3.7040493931880234,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110616_c20170530.nc
2011-06-17,5.67291735837421,6.886764080353223,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110617_c20170530.nc
2011-06-18,7.241385545453691,9.054169228233295,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110618_c20170530.nc
2011-06-19,8.248053052771217,8.061736777749426,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110619_c20170530.nc
2011-06-20,9.0135033106027,10.35793134565722,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110620_c20170530.nc
2011-06-21,8.433333316758564,6.365546306705364,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110621_c20170530.nc
2011-06-22,5.691401431032276,6.026745430276913,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110622_c20170530.nc
2011-06-23,2.005559029921719,3.0768223482161057,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110623_c20170530.nc
2011-06-24,2.3232271617690152,3.3123838294646566,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110624_c20170530.nc
2011-06-25,3.6678766875045885,4.525048117454504,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110625_c20170530.nc
2011-06-26,7.007510971909455,10.714872141733407,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110626_c20170530.nc
2011-06-27,7.1677408699391085,9.094545034348311,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110627_c20170530.nc
